,O,H,L,C,V,T,BV
218,0.00181,0.00181,0.00181,0.00181,93.60670109,2018-06-05T10:54:00,0.16942811
219,0.00181009,0.00181009,0.00181009,0.00181009,20,2018-06-05T10:56:00,0.0362018
220,0.00180767,0.00180877,0.00180767,0.00180877,21.01509708,2018-06-05T11:00:00,0.03800896
221,0.00180932,0.00180932,0.00180932,0.00180932,8.04838792,2018-06-05T11:01:00,0.0145621
222,0.00182321,0.00182915,0.00182285,0.00182915,288.62423616,2018-06-05T11:03:00,0.52751724
223,0.001813,0.0018168,0.001813,0.0018168,13.72420981,2018-06-05T11:27:00,0.02492534
224,0.00181692,0.00181692,0.00180601,0.00180601,0.83329677,2018-06-05T11:35:00,0.00150802
225,0.00181836,0.00181836,0.00181836,0.00181836,2.51589468,2018-06-05T11:38:00,0.0045748
226,0.00181467,0.00181467,0.00181467,0.00181467,29.18184005,2018-06-05T11:42:00,0.05295539
227,0.00180601,0.00180601,0.00180601,0.00180601,21.06395665,2018-06-05T11:44:00,0.03804171
228,0.00180601,0.00180601,0.00180601,0.00180601,2.93616515,2018-06-05T11:47:00,0.00530274
229,0.00181467,0.00182123,0.00181467,0.00182123,27.49143614,2018-06-05T11:52:00,0.05006444
230,0.00180821,0.00180821,0.0018082,0.0018082,24.03490431,2018-06-05T11:55:00,0.04346002
231,0.00180601,0.00180627,0.00180601,0.00180627,54.75367493,2018-06-05T11:58:00,0.09889168
232,0.00180574,0.00180574,0.00180574,0.00180574,2.47854794,2018-06-05T11:59:00,0.00447561
233,0.00182132,0.00182141,0.00182132,0.00182141,10.98098642,2018-06-05T12:09:00,0.02000063
234,0.00182141,0.00182141,0.00182141,0.00182141,8.308251,2018-06-05T12:11:00,0.01513273
235,0.00180806,0.00180806,0.00180806,0.00180806,7.3,2018-06-05T12:20:00,0.01319883
236,0.0018091,0.0018091,0.0018091,0.0018091,1.13092032,2018-06-05T12:59:00,0.00204594
237,0.00181825,0.00181825,0.00181825,0.00181825,29.04858797,2018-06-05T13:08:00,0.05281758
238,0.00180806,0.00180806,0.00180806,0.00180806,15,2018-06-05T13:09:00,0.0271209
239,0.00180784,0.00180784,0.00180784,0.00180784,0.97490034,2018-06-05T13:10:00,0.00176246
240,0.00180573,0.00180573,0.00180573,0.00180573,43.38870113,2018-06-05T13:11:00,0.07834827
241,0.00180304,0.00180304,0.00180256,0.00180256,6.86981112,2018-06-05T13:12:00,0.01238412
242,0.00180228,0.00180228,0.00180228,0.00180228,7.94272938,2018-06-05T13:21:00,0.01431502
243,0.00180055,0.00180055,0.00179838,0.00179838,84.77,2018-06-05T13:25:00,0.15254148
244,0.00180039,0.00180039,0.00180039,0.00180039,0.46363966,2018-06-05T13:28:00,0.00083473
245,0.00181504,0.00181504,0.00181504,0.00181504,1.53120806,2018-06-05T13:31:00,0.0027792
246,0.0018145,0.0018145,0.0018145,0.0018145,0.3,2018-06-05T13:33:00,0.00054435
247,0.00180086,0.00180086,0.00180086,0.00180086,0.28,2018-06-05T13:38:00,0.00050424
248,0.00181391,0.00181391,0.00181391,0.00181391,2.0844249,2018-06-05T13:39:00,0.00378095
249,0.00180105,0.00180105,0.00179967,0.00179967,25.96566055,2018-06-05T13:40:00,0.04675548
250,0.00179861,0.00179861,0.00179861,0.00179861,9.18505523,2018-06-05T13:41:00,0.01652033
251,0.00180049,0.00180049,0.00180048,0.00180048,9.13281104,2018-06-05T13:43:00,0.01644351
252,0.00179976,0.00179976,0.00179976,0.00179976,39,2018-06-05T13:50:00,0.07019062
253,0.0017999,0.0017999,0.0017999,0.0017999,105.58662073,2018-06-05T13:52:00,0.19004535
254,0.00181825,0.00181937,0.00181825,0.00181937,5.49985425,2018-06-05T13:53:00,0.01000286
255,0.00181647,0.00181647,0.00181647,0.00181647,5.91104076,2018-06-05T14:08:00,0.01073721
256,0.0017999,0.0017999,0.0017999,0.0017999,2.19305783,2018-06-05T14:11:00,0.00394728
257,0.0017999,0.0017999,0.0017999,0.0017999,0.28527304,2018-06-05T14:13:00,0.00051346
258,0.0017999,0.0017999,0.0017999,0.0017999,5.33621448,2018-06-05T14:14:00,0.00960465
259,0.0017999,0.0017999,0.0017999,0.0017999,4,2018-06-05T14:16:00,0.00719959
260,0.0017999,0.0017999,0.0017999,0.0017999,15,2018-06-05T14:31:00,0.0269985
261,0.0017999,0.0017999,0.0017999,0.0017999,7.87260316,2018-06-05T14:42:00,0.01416989
262,0.00179976,0.00179976,0.00179838,0.00179838,11,2018-06-05T14:51:00,0.0197842
263,0.00181347,0.00181348,0.00181347,0.00181348,5.51429028,2018-06-05T14:59:00,0.01000001
264,0.0017989,0.0017989,0.00179889,0.00179889,96.96693141,2018-06-05T15:07:00,0.17443295
265,0.00179889,0.00179889,0.00179889,0.00179889,1.35676483,2018-06-05T15:08:00,0.00244067
266,0.00181,0.00181,0.00181,0.00181,39.84981254,2018-06-05T15:15:00,0.07212816
267,0.00181,0.00181,0.00181,0.00181,63.98,2018-06-05T15:18:00,0.11580379
268,0.00181347,0.0018169,0.00181347,0.0018169,8.41033543,2018-06-05T15:19:00,0.01527335
269,0.0018169,0.0018169,0.0018169,0.0018169,19.24899396,2018-06-05T15:26:00,0.03497349
270,0.0018169,0.0018169,0.0018169,0.0018169,8.41033543,2018-06-05T15:29:00,0.01528073
271,0.00181686,0.00181686,0.00181686,0.00181686,9.33326324,2018-06-05T15:39:00,0.01695723
